"ID","Title","Case ID","Comment","Defects","Plan","Status","Tested By"
"T97373533","Volume Limit Settings standalone player","C34384141","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373534","Volume Limit Settings for Home Theater","C34384142","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373535","Volume Limit Settings for stereo-paired","C34384143","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373536","Check Volume Limit Settings for Line-in","C34384145","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373537","Stereo/Mono settings","C34384231","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373521","Line-in Settings","C34383299","Pixel 7 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373522","Line-in Source Name settings","C34383300","Bypassed with minor bug: PMA-18285 [Android] The """"Line-In Source"""" text displays by default after deleting Source Name

Pixel 7 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373523","Line-in Source Level settings","C34383301","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373524","Line-in Audio Delay settings","C34383302","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373525","Line-in Autoplay Location settings","C34383303","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373526","Line-in Autoplay Volume settings","C34383304","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373527","Disabled Line-in settings when no line-in cable is connected to product","C34383305","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373528","No line-in settings when products are bonded as surrounds for a home theater set","C34383306","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373529","Line-in Settings for stereo-paired set","C34383307","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373538","Line-Out settings","C34385532","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373539","Setting a fixed line-out level output","C34385533","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373540","Setting a Pass-Through line-out level output","C34385534","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373541","Players without applicable settings do not have Line-Out settings","C34385535","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373362","Bluetooth Section - """"Always Auto-Connect"""" setting works properly","C34363038","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373363","Bluetooth Section - """"Idle Auto-Disconnect"""" setting works properly","C34363103","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373548","Battery Saver in Battery settings","C34388392","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373549","WiFi Power Save in Battery settings","C34388393","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373550","Hardware settings","C34388394","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373366","Display of AirPlay Compatible Products with Names and Images","C34369103","Pixel 7 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373367","Display of Empty State for No AirPlay Compatible Products","C34369104","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373368","Grouping of Non-AirPlay Products Toggle Function","C34369105","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373369","Learn More functionality","C34369106","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373371","Filter Explicit Content toggle functionality","C34370141","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373372","The Explicit content filter and Content Service list display correctly when compatible services change for parental controls","C34370142","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373373","Explicit Content in Browse and Search","C34370143","PMA-18406: [Both] Explicit songs are not disabled and can be played from Sonos Favorites

Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","PMA-18406","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Failed","Vu Nguyen"
"T97373370","Learn More functionality","C34370140","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373375","Update Automatically Toggle Functionality and Custom Update Schedule Selection","C34371754","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373376","Verify Check for Updates System Feature Functionality","C34371755","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373377","Learn More button functionality","C34371756","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373383","Verify Group Screen Displays Groups and Create Group Option","C34372640","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373384","Ability to Edit Group Name and Select Rooms","C34372641","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373385","Save Group button functionality","C34372642","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373386","Delete a Group functionality","C34372643","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373387","Create new Group","C34372644","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373393","Verify the Alarm Display for Various Scenarios","C34375303","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373394","Verify can edit the alarm","C34375304","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373395","Delete an Alarm fuctionally","C34375305","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373396","The function of the Back button on the Edit and Create Alarm screens","C34375306","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373397","Music Picker functionality","C34375307","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373405","Alarms Shuffle Music option only available on appropriate music selections","C34375740","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373406","Repeat Menu functionality","C34375741","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373407","Alarm volume ramp-up functionality","C34375742","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373408","Alarm Duration functionality","C34375744","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373409","Snooze duration functionality","C34375745","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373417","Create a new alarm with Group Room","C34375812","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373418","Create a new alarm - Sonos Favorites","C34375813","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373419","Create a new alarm - Sonos Chime","C34375814","Passed with minor ticket: PMA-20170: [Android] Remove Hard-coded Transport Controls for Chime

Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a

","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373420","Stop Alarm","C34375815","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373421","Users can set up alarms using songs from any account associated with a service","C34375816","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373422","Alarms playback after music service has been removed","C34375817","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373423","Alarms synced between controllers","C34375818","PMA-19322: [Android] The Room and Music of Alarms do not sync immediately between controllers

Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a

","PMA-19322","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Failed","Trang Nguyen."
"T97373439","Alarm Toggle Functionality","C34375875","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373389","Time Zone selection functionality","C34372821","Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373390","Daylight Savings functionality","C34372822","PMA-19646: [Android] [Date & Time] """"Adjust for Daylight Savings"""" has no function

Samsung Galaxy S23 (Android 14)
CR: 80.20.4 - 2025 App 3 - beta (Android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","PMA-19646","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Failed","Vu Nguyen"
"T97373445","Verify Music Library Setup Screen when it has no Shared Folder","C34376902","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373446","Verify Music Library Setup Screen when it have Shared Folder","C34376903","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373447","Remove and Re-Add a Shared Folder Path functionality","C34376904","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373467","Verify the Voice Assistants screen when no assistants are present","C34381202","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373468","Verify the Voice Assistants screen when having assistants","C34381203","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373469","Setup SVC on voice enabled device","C34381231","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373470","Setup SVC on voice enabled device via """"Add to another product"""" button on SVC screen","C34381232","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373471","Add to Another Product button does not exist when no voice capable sets exist in the household","C34381233","PMA-17322: [Android] [Voice Assistants] Add to Another Product button still shows and enable when no voice capable sets exist in the household

Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a

","PMA-17322","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Failed","Trang Nguyen."
"T97373472","Setup SVC Default Service settings using compatible service","C34381234","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373473","Setup SVC Default Service settings - uncompatible service","C34381235","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373474","Remove SVC from a room","C34381236","PMA-18686: [iOS][Android] [Voice Assistants] User is still on the Sonos Voice Control/Google Assistant/Amazon Alexa page after removing the last product from a room

Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a

","PMA-18686","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Failed","Trang Nguyen."
"T97373475","Data Collection Toggle","C34381237","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373476","Voice Language on SVC","C34381238","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373477","Verify display of Multiple Products in the Set with Sonos Voice Control availability","C34381239","PMA-16136: [Android] [Voice Assistant] The player name shows instead of room name

Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a

","PMA-16136","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Failed","Trang Nguyen."
"T97373478","Setup Google Assistant on voice enabled device","C34381240","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373479","Setup Google Assistant on voice enabled device via """"Add to another product"""" button on Google Assistant screen","C34381241","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373480","Add to Another Product button does not exist when no voice capable sets exist in the household","C34381242","PMA-17322: [Android] [Voice Assistants] Add to Another Product button still shows and enable when no voice capable sets exist in the household

Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a

","PMA-17322","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Failed","Trang Nguyen."
"T97373481","Setup Google Assistant Music Service settings","C34381243","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373482","Verify Google Assistant Settings external link on Google Assistant Settings page","C34381244","PMA-17368: [Android] [Voice Assistants] Missing """"Google Assistant Settings"""" external link

Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a

","PMA-17368","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Failed","Trang Nguyen."
"T97373483","Remove Google Assistant from a room","C34381245","PMA-18686: [iOS][Android] [Voice Assistants] User is still on the Sonos Voice Control/Google Assistant/Amazon Alexa page after removing the last product from a room

Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a

","PMA-18686","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Failed","Trang Nguyen."
"T97373484","Verify Wake Word Chime toggle functionality on Google Assistant Settings screen","C34381246","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
