"ID","Title","Case ID","Comment","Defects","Plan","Status","Tested By"
"T97399425","Search Sonos Support","C34979274","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399426","Contact Sonos Support","C34979275","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399427","Sonos Community","C34979276","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399428","Content Service Outages","C34979277","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399297","All Products Displayed","C34381167","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399391","Insufficient charge status on System Setting","C34391119","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399438","Controller Battery Drain","C35083303","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399299","Source Name Settings","C34381176","Passed with minor bug PMA-18285 - [Android] The """"Line-In Source"""" text displays by default after deleting Source Name

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399300","Source Level Settings","C34381178","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399353","Volume Limit Settings","C34382584","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399385","All products are displayed in the room settings","C34388457","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399386","Add and remove a Sub","C34388458","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399387","Add and remove second Sub","C34388459","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399388","Add and remove Surrounds","C34388460","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399389","Add and remove Stereo Pair","C34388461","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399384","Visit Help Center","C34388396","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399375","Room Name settings","C34385547","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399376","Edit room name","C34385548","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399377","Create a duplicate room name","C34385549","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399378","Change to a new name via the preset names list","C34385550","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399379","Product Settings","C34388103","Not applicable on Android","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Not Applicable","Vu Nguyen"
"T97399380","Product status settings","C34388104","PMA-18005: [Android] Voice Assistant option is always ON when switching Universal Microphone button OFF

Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
","PMA-18005","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Vu Nguyen"
"T97399346","Tuning an uncalibrated standalone player with Manual Trueplay","C34382292","Not applicable on Android","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Not Applicable","Vu Nguyen"
"T97399347","Tuning an uncalibrated stereo-pair player with Manual Trueplay","C34382293","Not applicable on Android","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Not Applicable","Vu Nguyen"
"T97399348","Tuning an uncalibrated Home Theater set with Manual Trueplay","C34382294","Not applicable on Android","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Not Applicable","Vu Nguyen"
"T97399349","Tune the player with Auto Trueplay if they are capable","C34382295","PMA-18871: [Trueplay] The Auto Trueplay Tuning toggle does not turn into OFF when user turns OFF the microphone

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399350","Trueplay Tuning switch and Retune option displays for calibrated set","C34382296","PMA-18511: Trueplay adjustment events aren't reflected across to Android controller

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","PMA-18511","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Trang Nguyen."
"T97399351","Trueplay Tuning switch only displays for calibrated set on ACR controller","C34382297","PMA-18511: Trueplay adjustment events aren't reflected across to Android controller

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","PMA-18511","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Trang Nguyen."
"T97399352","Trueplay adjustment events are reflected across controller","C34382298","PMA-18511: Trueplay adjustment events aren't reflected across to Android controller

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player:

86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
90.0-63312-v17.2-2025_Player_4-Alpha-1b","PMA-18511","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Trang Nguyen."
"T97399196","EQ Settings","C34356227","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399340","Surround Audio Settings","C34381721","PMA-17210: [Android] Default value of surround distance is """"Less than 2 ft (0.6m)"""" instead of """"2 to 10 ft (0.6 to 3m)""""

Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","PMA-17210","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Vu Nguyen"
"T97399341","Check Audio Settings for some type of player","C34381759","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399342","Sub Audio Settings for bonded Standalone player with SUB","C34381760","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399343","Sub Audio Settings for bonded Stereo-paired Set with SUB","C34381761","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399344","Sub Audio Settings for bonded Home Theater Set with SUB","C34381762","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399345","Sub Audio Settings for bonded Home Theater Set with two SUBs","C34381763","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399363","Check Height Audio Settings for the applicable players","C34384138","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399364","Height Audio Settings","C34384139","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399365","Players without applicable settings do not have height audio options","C34384140","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399366","Volume Limit Settings standalone player","C34384141","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399367","Volume Limit Settings for Home Theater","C34384142","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399368","Volume Limit Settings for stereo-paired","C34384143","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399369","Check Volume Limit Settings for Line-in","C34384145","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399370","Stereo/Mono settings","C34384231","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399354","Line-in Settings","C34383299","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399355","Line-in Source Name settings","C34383300","Passed with minor bug PMA-18285 - [Android] The """"Line-In Source"""" text displays by default after deleting Source Name

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399356","Line-in Source Level settings","C34383301","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399357","Line-in Audio Delay settings","C34383302","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399358","Line-in Autoplay Location settings","C34383303","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399359","Line-in Autoplay Volume settings","C34383304","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399360","Disabled Line-in settings when no line-in cable is connected to product","C34383305","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399361","No line-in settings when products are bonded as surrounds for a home theater set","C34383306","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399362","Line-in Settings for stereo-paired set","C34383307","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399371","Line-Out settings","C34385532","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399372","Setting a fixed line-out level output","C34385533","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399373","Setting a Pass-Through line-out level output","C34385534","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399374","Players without applicable settings do not have Line-Out settings","C34385535","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399197","Bluetooth Section - """"Always Auto-Connect"""" setting works properly","C34363038","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399198","Bluetooth Section - """"Idle Auto-Disconnect"""" setting works properly","C34363103","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399381","Battery Saver in Battery settings","C34388392","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399382","WiFi Power Save in Battery settings","C34388393","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399383","Hardware settings","C34388394","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399201","Display of AirPlay Compatible Products with Names and Images","C34369103","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399202","Display of Empty State for No AirPlay Compatible Products","C34369104","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399203","Grouping of Non-AirPlay Products Toggle Function","C34369105","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1

PMA-22011: [Both][AirPlay] Non-AirPlay product remains in group even when 'Group Non-AirPlay Products' button is disabled
","PMA-22011","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Vu Nguyen"
"T97399204","Learn More functionality","C34369106","Pixel 7 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players: 
CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1
CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Vu Nguyen"
"T97399206","Filter Explicit Content toggle functionality","C34370141","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399207","The Explicit content filter and Content Service list display correctly when compatible services change for parental controls","C34370142","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399208","Explicit Content in Browse and Search","C34370143","PMA-18406: ▲▲ [Both] Explicit songs are not disabled and can be played from Sonos Favorites

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","PMA-18406","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Trang Nguyen."
"T97399205","Learn More functionality","C34370140","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399210","Update Automatically Toggle Functionality and Custom Update Schedule Selection","C34371754","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399211","Verify Check for Updates System Feature Functionality","C34371755","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
